team,position,player,salary,AB,R,HR,RBI,SB,AVG,IP,ERA,WHIP,SV,W,K,marginal_total_points,dollar_value
pkdodgers,OF4,Brandon Nimmo,16,489.6666666666667,81.66459650273895,17.677464920868537,58.61792401527056,6.164657808238191,0.24833333333333332,NA,NA,NA,NA,NA,NA,2.8394214225172263,9.53757405938971
pkdodgers,OF5,Alex Dickerson,12,397.6666666666667,58.048760297125696,16.057210537187537,57.81184316689975,1.824318064802806,0.26633333333333337,NA,NA,NA,NA,NA,NA,1.407959753640212,4.729315738936299
pkdodgers,OF6,David Dahl,12,406.3333333333333,52.69722016062591,14.723516318015315,50.62780067849165,5.8782815497060685,0.24383333333333332,NA,NA,NA,NA,NA,NA,1.1321165666023976,3.8027626023402883
pkdodgers,DH,Kevin Kiermaier,6,427.1666666666667,53.888935196680094,12.432480288735665,49.079197656009626,16.295765706306465,0.23033333333333333,NA,NA,NA,NA,NA,NA,2.5976909078840307,8.725604878821727
pkdodgers,P1,Walker Buehler,15,NA,NA,NA,NA,NA,NA,162.5,3.42,1.12,0,11,189,9.67,14.929999999999984
pkdodgers,P2,Dustin May,2,NA,NA,NA,NA,NA,NA,132.5,3.95,1.26,0,9,119,4.77,6.05000000000001
pkdodgers,P3,Hyun-Jin Ryu,11,NA,NA,NA,NA,NA,NA,166.5,3.81,1.22,0,11,157,7.48,10.96000000000001
pkdodgers,P4,Andrew Heaney,17,NA,NA,NA,NA,NA,NA,156.5,4.25,1.23,0,10,167,6.52,9.22000000000001
pkdodgers,P5,Justus Sheffield,15,NA,NA,NA,NA,NA,NA,142,4.51,1.44,0,8,126,2.63,2.1700000000000004
pkdodgers,P6,David Price,20,NA,NA,NA,NA,NA,NA,137.5,4.16,1.27,0,10,137,5.24,6.8900000000000095
pkdodgers,P7,Merrill Kelly,7,NA,NA,NA,NA,NA,NA,135.5,4.71,1.36,0,8,118,2.82,2.5200000000000027
pkdodgers,P8,Kyle Gibson,9,NA,NA,NA,NA,NA,NA,161.5,4.7,1.43,0,9,142,3.19,3.1800000000000055
pkdodgers,P9,Daniel Bard,8,NA,NA,NA,NA,NA,NA,56.5,4.98,1.48,24,4,57,4.31,5.210000000000009
pkdodgers,P10,Chris Martin,10,NA,NA,NA,NA,NA,NA,55,3.56,1.14,11,3,56,3.04,2.910000000000004
pkdodgers,B1,Keibert Ruiz,0,102.6,3.5966616732716425,0.8912433219604169,3.5966616732716425,0,0.26280000000000003,NA,NA,NA,NA,NA,NA,-4.189058158875716,-7.070983656222492
pkdodgers,B2,Edwin Rios,3,399,56.13013700275104,21.926899010174047,66.69797526374937,1.2540789936436771,0.2262,NA,NA,NA,NA,NA,NA,1.2091917006831665,4.061656824100801
pkdodgers,B3,Zach McKinstry,0,174.4,17.49265657222416,3.6149365652824725,16.191900001294638,1.8940253113680763,0.2332,NA,NA,NA,NA,NA,NA,-3.2739836680946337,-10.997262138003578
pkdodgers,B4,Dennis Santana,0,NA,NA,NA,NA,NA,NA,37.5,4.56,1.4,0,3,39,NA,NA
pkdodgers,B5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pkdodgers,B6,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pkdodgers,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pkdodgers,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pkdodgers,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pkdodgers,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,C1,Sean Murphy,14,360.1666666666667,52.88316811064511,16.729676203798615,50.97271282345473,1.2747371464211665,0.23516666666666666,NA,NA,NA,NA,NA,NA,0.2728144091749063,7.916379517087533
ottawa,C2,Jorge Alfaro,7,336,38.78603744656344,11.521100293066043,42.77245080055226,3.3273394633032707,0.2355,NA,NA,NA,NA,NA,NA,-0.567425036520407,5.094027795223322
ottawa,1B,Bobby Dalbec,17,463.6,69.34551570104689,27.719147929041547,74.22153327259875,2.751677275823104,0.2252,NA,NA,NA,NA,NA,NA,2.6944302643579308,9.050550929277865
ottawa,2B,Scott Kingery,8,487.3333333333333,62.53097995625265,17.279425696759894,59.77447334589529,10.739582849186728,0.2305,NA,NA,NA,NA,NA,NA,2.66125943623316,8.939130614088858
ottawa,SS,Fernando Tatis Jr.,8,564.5,102.54300866422555,34.52987741736039,96.2816612238438,24.162637789395923,0.2773333333333333,NA,NA,NA,NA,NA,NA,10.35580585151144,34.784996855412174
ottawa,3B,Jose Ramirez,17,555.8333333333334,96.98001969894464,32.15502169677923,94.68076834267245,23.55077208160694,0.2765,NA,NA,NA,NA,NA,NA,9.770912687919948,32.82034947325672
ottawa,CI,Josh Jung,4,400,50,12,49.5,4,0.224,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,MI,Amed Rosario,10,449.6666666666667,53.77714388845572,10.161579163960683,47.196245929604586,11.0270011089479,0.2745,NA,NA,NA,NA,NA,NA,2.2726626516644854,7.633839831018436
ottawa,OF1,George Springer,27,531.8333333333334,95.4813688078775,32.13443891755496,84.1627563892559,5.241494090861498,0.27283333333333337,NA,NA,NA,NA,NA,NA,5.814688004582423,19.53144997644793
ottawa,OF2,Whit Merrifield,22,601.6666666666666,83.46927551608371,14.990397059207982,65.3017032901939,24.26481070229063,0.2816666666666667,NA,NA,NA,NA,NA,NA,7.022169028934743,23.587360664357853
ottawa,OF3,A.J. Pollock,18,484.5,72.84693880502961,26.340402701757935,77.55212186957726,9.655859824840318,0.25766666666666665,NA,NA,NA,NA,NA,NA,4.80250871256839,16.131554884297017
ottawa,OF4,Harrison Bader,7,418.6666666666667,55.52474485287377,15.146105544097964,47.30207463465835,10.126622961181512,0.23016666666666669,NA,NA,NA,NA,NA,NA,1.6544004215529506,5.557106253871371
ottawa,OF5,Stephen Piscotty,7,465.6666666666667,60.197644414406554,18.317030828510358,64.03085161081763,4.472329177212038,0.2415,NA,NA,NA,NA,NA,NA,1.877598071385954,6.306823818964894
ottawa,OF6,JaCoby Jones,3,464.5,59.720720282025354,16.07617772620058,53.57951415398336,9.454592660433887,0.228,NA,NA,NA,NA,NA,NA,1.9397046624274423,6.5154389286971055
ottawa,DH,Evan White,7,524,70.76677111483643,24.795682786954504,76.72101347534455,3.668527280782672,0.2288,NA,NA,NA,NA,NA,NA,2.840591200254744,9.5415033253014645
ottawa,P1,Gerrit Cole,33,NA,NA,NA,NA,NA,NA,196.5,3.28,1.08,0,15,259,14.25,23.219999999999963
ottawa,P2,German Marquez,10,NA,NA,NA,NA,NA,NA,178,4.38,1.3,0,11,176,6.47,9.12000000000001
ottawa,P3,Dinelson Lamet,5,NA,NA,NA,NA,NA,NA,131.5,3.61,1.19,0,9,169,6.88,9.87000000000001
ottawa,P4,Patrick Corbin,12,NA,NA,NA,NA,NA,NA,176.5,4.26,1.33,0,11,176,6.32,8.850000000000009
ottawa,P5,Alex Colome,9,NA,NA,NA,NA,NA,NA,65,4.03,1.31,0,4,58,0.4,-1.8800000000000006
ottawa,P6,Zach Eflin,3,NA,NA,NA,NA,NA,NA,154.5,4.48,1.3,0,10,144,4.98,6.430000000000009
ottawa,P7,Adbert Alzolay,5,NA,NA,NA,NA,NA,NA,112,4.76,1.42,0,7,117,1.92,0.8799999999999979
ottawa,P8,Hector Neris,3,NA,NA,NA,NA,NA,NA,58.5,4.17,1.29,25,3,70,5.62,7.590000000000009
ottawa,P9,Jake McGee,3,NA,NA,NA,NA,NA,NA,56,4.03,1.23,0,3,62,0.34,-1.9800000000000006
ottawa,P10,Bryan Garcia,1,NA,NA,NA,NA,NA,NA,64.5,4.8,1.47,14,3,56,2,1.0199999999999978
ottawa,B1,Taylor Trammell,0,230.8,22.093323743308446,4.684079659817579,17.688690031736346,5.373472903220407,0.2134,NA,NA,NA,NA,NA,NA,-2.730308413980561,-9.171065096856534
ottawa,B2,Nolan Jones,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B3,Anthony Alford,0,375.5,47.03408189472992,9.043566942280048,38.59763128732424,17.12143403765941,0.21983333333333333,NA,NA,NA,NA,NA,NA,1.621731425997671,5.447371586772141
ottawa,B4,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B6,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
isotopes,C1,Jason Castro,1,246.83333333333334,30.64108311515017,9.07882231144109,29.56814491824884,0.46243865834484726,0.20466666666666666,NA,NA,NA,NA,NA,NA,-2.7296433130434297,-2.16883103276356
isotopes,C2,Elias Diaz,1,334,41.7925372881393,8.471381513441685,43.222792748127695,1.0935986576286745,0.26066666666666666,NA,NA,NA,NA,NA,NA,-0.5906363460249003,5.0160613540114145
isotopes,1B,Matt Olson,12,529.1666666666666,82.60185009240254,36.20617794449675,94.58081157234835,1.673583436481295,0.23666666666666666,NA,NA,NA,NA,NA,NA,4.65817712523728,15.646747242724969
isotopes,2B,Jose Altuve,25,558.5,88.14192217164877,22.147632044253037,74.78225622358799,12.020894580826873,0.2828333333333333,NA,NA,NA,NA,NA,NA,5.8598318839818955,19.68308759166284
isotopes,SS,Trea Turner,19,602.5,97.64505716246593,22.58194003888031,75.73879994501465,34.25512716146861,0.29016666666666663,NA,NA,NA,NA,NA,NA,10.592042583254212,35.57851250147905
isotopes,3B,Josh Donaldson,20,459.6666666666667,79.37721003883911,26.314396474170042,74.12827096988167,2.894901880504067,0.245,NA,NA,NA,NA,NA,NA,3.3685915592257265,11.315048628275788
isotopes,CI,Carter Kieboom,3,440.8333333333333,56.06633015596792,11.463411175250062,51.807426393005485,2.4128464300132775,0.2425,NA,NA,NA,NA,NA,NA,0.34389915575658986,1.1551521168993273
isotopes,MI,Orlando Arcia,1,523.3333333333334,62.51362641807654,15.429524706773575,63.446277559440254,8.746076758864989,0.247,NA,NA,NA,NA,NA,NA,2.614128379443851,8.780818099764433
isotopes,OF1,Christian Yelich,33,554.6666666666666,98.42677512895631,32.674982385156206,88.96454020095332,16.77232884438589,0.2771666666666667,NA,NA,NA,NA,NA,NA,8.395682702931358,28.200972537340647
isotopes,OF2,Ramon Laureano,12,525.5,79.980893256408,23.16175121582462,72.16985608671573,12.476375414630215,0.24666666666666667,NA,NA,NA,NA,NA,NA,4.8878361874105805,16.418168595158804
isotopes,OF3,Starling Marte,31,570,78.06293307221677,16.958865923157617,67.80383963880114,25.94936637301824,0.27466666666666667,NA,NA,NA,NA,NA,NA,7.258093226009893,24.379826511154022
isotopes,OF4,Aaron Hicks,13,477.8333333333333,79.87085128161574,22.174599011526,69.42784240389618,7.757110231981205,0.23783333333333334,NA,NA,NA,NA,NA,NA,3.6293135890843216,12.190810024231684
isotopes,OF5,Justin Upton,9,480,73.23338174990634,28.003935762374553,79.90591807764751,4.335329402875075,0.231,NA,NA,NA,NA,NA,NA,3.4836955407267145,11.701681179326647
isotopes,OF6,Kevin Pillar,6,456.5,51.75125801466052,12.601459867562733,50.58909040576147,9.4020581042090825,0.262,NA,NA,NA,NA,NA,NA,1.9630334460399685,6.5937999636796105
isotopes,DH,Gregory Polanco,2,450.1666666666667,60.61869816628999,21.246923147241713,66.71782969019846,9.783513631506144,0.22266666666666668,NA,NA,NA,NA,NA,NA,2.837607348573485,9.53148061216471
isotopes,P1,Luis Castillo,17,NA,NA,NA,NA,NA,NA,177,3.62,1.23,0,12,204,9.31,14.269999999999996
isotopes,P2,Jameson Taillon,1,NA,NA,NA,NA,NA,NA,118.5,4.26,1.28,0,7,104,3.13,3.0700000000000047
isotopes,P3,James Karinchak,4,NA,NA,NA,NA,NA,NA,60,3.17,1.24,31,3,100,8.34,12.510000000000009
isotopes,P4,Taylor Rogers,5,NA,NA,NA,NA,NA,NA,60,3.32,1.17,28,3,68,7.11,10.29000000000001
isotopes,P5,Luis Patino,1,NA,NA,NA,NA,NA,NA,70,4.39,1.4,0,5,72,0.49,-1.7100000000000004
isotopes,P6,Mike Clevinger,8,NA,NA,NA,NA,NA,NA,73,5.07,1.42,0,4,78.04285714285714,NA,NA
isotopes,P7,Noah Syndergaard,16,NA,NA,NA,NA,NA,NA,96.5,3.86,1.22,0,6,96,3.01,2.850000000000004
isotopes,P8,Luis Severino,11,NA,NA,NA,NA,NA,NA,79.5,3.69,1.19,0,6,88,2.69,2.280000000000001
isotopes,P9,Tanner Rainey,2,NA,NA,NA,NA,NA,NA,54.5,4.26,1.43,4,3,77,0.76,-1.2200000000000004
isotopes,P10,Edward Cabrera,1,NA,NA,NA,NA,NA,NA,42,4.58,1.45,0,2,40,-1.49,-5.309999999999996
isotopes,B1,Ha-seong Kim,0,384.8,39.996035581796164,9.659144071942233,40.14212951597143,7.378959372703493,0.2562,NA,NA,NA,NA,NA,NA,0.4173785473953543,1.4019682936161757
isotopes,B2,Julio Rodriguez,5,196,12.279028436018958,3.257701421800948,12.279028436018958,0.2505924170616114,0.22899999999999998,NA,NA,NA,NA,NA,NA,-4.028060484914489,-13.530194879108366
isotopes,B3,Michael Taylor,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
isotopes,B4,Jack Leiter,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
isotopes,B5,Corbin Carroll,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
isotopes,B6,Kevin Newman,0,397.6666666666667,34.70185880730382,4.246413220662016,29.636857979312236,6.777181413624225,0.26783333333333337,NA,NA,NA,NA,NA,NA,-0.4768871390467335,-1.6018567622823892
isotopes,B7,Travis Shaw,0,311,41.26677914411861,14.732082863209673,44.28219225227807,2.100585086348142,0.22416666666666668,NA,NA,NA,NA,NA,NA,-0.6248133430945678,-2.0987386676037376
isotopes,B8,Chad Green,0,NA,NA,NA,NA,NA,NA,57.5,3.45,1.11,1,3,75,NA,NA
isotopes,B9,Austin Adams,0,NA,NA,NA,NA,NA,NA,51,3.44,1.31,1,3,74,NA,NA
isotopes,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
perpetual,C1,Travis d'Arnaud,8,407.8333333333333,55.77759161459284,18.055544548819682,66.99495894019941,1.3478473177860337,0.26266666666666666,NA,NA,NA,NA,NA,NA,1.6677184137590002,12.60184119035534
perpetual,C2,Alejandro Kirk,9,259,30.6526168836345,7.534466268048413,30.548091439847518,1.1067216533167907,0.26940000000000003,NA,NA,NA,NA,NA,NA,-1.3427198102470017,2.4898242544471123
perpetual,1B,Eric Hosmer,22,567.5,74.53159284080928,21.289764688865205,84.21815439084729,5.517141640988281,0.26166666666666666,NA,NA,NA,NA,NA,NA,3.9940872111631838,13.41607916107038
perpetual,2B,Jonathan Schoop,8,437.3333333333333,56.17319061190575,19.624939808633343,60.72941910764268,1.4487488782627858,0.2545,NA,NA,NA,NA,NA,NA,1.4285496333841423,4.798476836818546
perpetual,SS,Tim Anderson,17,597.5,84.96298785310891,21.23019239670035,71.11489235005655,17.614126121532063,0.2816666666666667,NA,NA,NA,NA,NA,NA,6.561430298468014,22.0397461647955
perpetual,3B,Rio Ruiz,1,457.1666666666667,56.63627755490126,16.945970317127646,60.027649176834046,2.065886172011141,0.23299999999999998,NA,NA,NA,NA,NA,NA,0.8602885468637476,2.889696352605429
perpetual,CI,Renato Nunez,5,463.3333333333333,57.906553332747514,23.00673996991566,67.22072616394253,0.7913695571157503,0.24,NA,NA,NA,NA,NA,NA,1.5836293349195059,5.319387233131022
perpetual,MI,Hanser Alberto,1,323.6666666666667,29.197775834343428,4.680746908953426,27.288935512417783,2.1833729471200414,0.2753333333333333,NA,NA,NA,NA,NA,NA,-1.4256104989040157,-4.788604328091095
perpetual,OF1,Marcell Ozuna,26,551.5,85.04870375378037,32.598533096747644,99.40065405007918,3.9106041408062118,0.2773333333333333,NA,NA,NA,NA,NA,NA,5.894513851575415,19.7995838017095
perpetual,OF2,Austin Riley,5,535.1666666666666,75.12327394147346,28.526448531535834,87.64070862250128,1.152956130476538,0.24633333333333335,NA,NA,NA,NA,NA,NA,3.603869458649412,12.105343570934105
perpetual,OF3,Randal Grichuk,10,413.1666666666667,49.336348741740125,19.533805168692414,54.76182166325162,2.150614664511006,0.24533333333333332,NA,NA,NA,NA,NA,NA,0.8996782732401365,3.022005853940688
perpetual,OF4,Adam Duvall,1,327.1666666666667,41.91109667931423,18.360846612276276,50.7630788849951,1.2084187239759832,0.22816666666666668,NA,NA,NA,NA,NA,NA,-0.14371330130967686,-0.482730828080211
perpetual,OF5,Michael Brantley,25,523,74.05853679454577,16.450140919890963,72.51062023322218,5.361830071304507,0.2866666666666667,NA,NA,NA,NA,NA,NA,3.636784067263272,12.215903248620908
perpetual,OF6,Jay Bruce,2,341.3333333333333,40.808580524969415,17.605686797909023,50.53277916805695,1.3307184962740517,0.22483333333333333,NA,NA,NA,NA,NA,NA,-0.30089393536558207,-1.0106982252836225
perpetual,DH,Nelson Cruz,24,477.1666666666667,75.66430309620924,32.436489707937746,88.80075973535848,0.6672434469007074,0.26533333333333337,NA,NA,NA,NA,NA,NA,4.299186768111146,14.440904006301865
perpetual,P1,Masahiro Tanaka,9,NA,NA,NA,NA,NA,NA,73,5.07,1.42,0,4,78.04285714285714,NA,NA
perpetual,P2,Marco Gonzales,2,NA,NA,NA,NA,NA,NA,174.5,4.3,1.27,0,11,143,6.07,8.40000000000001
perpetual,P3,Ian Anderson,1,NA,NA,NA,NA,NA,NA,130,4.15,1.36,0,9,141,4.25,5.100000000000009
